distro,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
slackware,11.0,2006-10-02,,50,,ISO,Text mode,KDE,TGZ,Fixed,KOffice,i486,SysV,"ext3, JFS, ReiserFS, XFS",--
slackware,10.2,2005-09-14,,40,,ISO,Text mode,KDE,TGZ,Fixed,KOffice,i486,SysV,"ext3, JFS, ReiserFS, XFS",--
slackware,10.1,2005-02-07,,40,,ISO,Text mode,KDE,TGZ,Fixed,"GNOME Office, KOffice",i486,SysV,"ext3, JFS, ReiserFS, XFS",--
slackware,10.0,2004-06-23,,40,,ISO,Text mode,KDE,TGZ,Fixed,"GNOME Office, KOffice","i486, s390",SysV,"ext3, JFS, ReiserFS, XFS",--
slackware,9.1,2003-09-26,,40,,ISO,Text mode,KDE,TGZ,Fixed,"GNOME Office, KOffice",i486,SysV,"ext3, JFS, ReiserFS, XFS",--
slackware,9.0,2003-03-18,,40,,ISO,Text mode,KDE,TGZ,Fixed,KOffice,i386,SysV,"ext3, JFS, ReiserFS, XFS",--
slackware,8.1,2002-06-18,,40,,ISO,Text mode,KDE,TGZ,Fixed,KOffice,"alpha, i386, sparc",SysV,"ext3, ReiserFS",--
slackware,8.0,2001-07-01,,40,,ISO,Text mode,KDE,TGZ,Fixed,KOffice,"alpha, i386, SPARC",SysV,,--
slackware,7.1,2000-06-22,,40,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,7.0,1999-10-25,,,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,4.0,1999-05-17,,,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,3.9,1999-05-10,,,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,3.6,1998-10-28,,,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,3.5,1998-06-09,,,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,3.4,1997-10-14,,,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,3.3,1997-07-11,,,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,3.2,1997-04-20,,,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,3.1,1996-07-24,,,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,3.0,1995-08-24,,,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,2.3,1995-05-24,,,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,2.2.0,1995-03-30,,,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,2.0.1,1994-09-24,,,,ISO,Text mode,,TGZ,Fixed,--,,SysV,,--
slackware,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
xubuntu,20.10groovy,2020-10-22,2021-07,Free,1700-1800,ISO,Graphical,Xfce,DEB (apt),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,20.04focal,2020-04-23,2023-04,Free,1500-1600,ISO,Graphical,Xfce,DEB (apt),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,19.10eoan,2019-10-17,2020-07,Free,1500-1600,ISO,Graphical,Xfce,DEB (apt),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,19.04disco,2019-04-18,2020-01,Free,1400-1500,ISO,Graphical,Xfce,DEB (apt),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,18.10cosmic,2018-10-18,2019-07,Free,1400-1500,ISO,Graphical,Xfce,DEB (apt),Fixed,LibreOffice,"i686, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,18.04bionic,2018-04-26,2021-04,Free,1300-1400,ISO,Graphical,Xfce,DEB (apt),Fixed,LibreOffice,"i686, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,17.10artful,2017-10-19,2018-07,Free,1252-1255,ISO,Graphical,Xfce,DEB (apt),Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,17.04zesty,2017-04-13,2018-01,Free,1275-1280,ISO,Graphical,Xfce,DEB (apt),Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,16.10yakkety,2016-10-13,2017-07,Free,,ISO,Graphical,Xfce,DEB (apt),Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,16.04xenial,2016-04-21,2019-04,Free,1184-1187,ISO,Graphical,Xfce,DEB (apt),Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,15.10wily,2015-10-22,2016-07,Free,,ISO,Graphical,Xfce,DEB,Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,15.04vivid,2015-04-23,2016-01,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,14.10utopic,2014-10-23,2015-07,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,14.04trusty,2014-04-17,2017-04,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,13.10saucy,2013-10-17,,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,13.04raring,2013-04-25,,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,12.10quantal,2012-10-18,,Free,,ISO,Graphical,Xfce,DEB,Fixed,--,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,12.04precise,2012-04-26,,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,11.10oneiric,2011-10-13,,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,11.04natty,2011-04-28,,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,10.10maverick,2010-10-10,,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,10.04lucid,2010-04-29,,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",Upstart,"ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,9.10karmic,2009-10-29,,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",Upstart,"ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,9.04jaunty,2009-04-23,,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",Upstart,"ext3, ext4, JFS, ReiserFS, XFS",
xubuntu,8.10intrepid,2008-10-30,,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",Upstart,"ext3, JFS, ReiserFS, XFS",
xubuntu,8.04hardy,2008-04-24,,Free,,ISO,Graphical,Xfce,DEB,Fixed,GOffice,"i386, x86_64",Upstart,"ext3, JFS, ReiserFS, XFS",
xubuntu,7.10gutsy,2007-10-18,,Free,,ISO,Graphical,Xfce,DEB,Fixed,"GOffice, OO.o","i386, x86_64",Upstart,"ext3, JFS, ReiserFS, XFS",
xubuntu,7.04feisty,2007-04-19,,Free,,ISO,Graphical,Xfce,DEB,Fixed,"GOffice, OO.o","i386, x86_64",Upstart,"ext3, JFS, ReiserFS, XFS",
xubuntu,6.10edgy,2006-10-26,,Free,,ISO,Graphical,Xfce,DEB,Fixed,"GOffice, OO.o","i386, ppc, x86_64",Upstart,"ext3, JFS, ReiserFS, XFS",
xubuntu,6.06dapper,2006-06-01,,Free,,ISO,Text mode,Xfce,DEB,Fixed,OO.o,"i386, ppc, x86_64",SysV,"ext3, JFS, ReiserFS, XFS",
xubuntu,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
kubuntu,20.10groovy,2020-10-22,2021-07,Free,2600-2700,ISO,Graphical,KDE Plasma,DEB (apt),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,20.04focal,2020-04-23,2023-04,Free,2200-2300,ISO,Graphical,KDE Plasma,DEB (apt),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,19.10eoan,2019-10-17,2020-07,Free,2100-2200,ISO,Graphical,KDE Plasma,DEB (apt),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,19.04disco,2019-04-18,2020-01,Free,1800-1900,ISO,Graphical,KDE Plasma,DEB (apt),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,18.10cosmic,2018-10-18,2019-07,Free,1800-1900,ISO,Graphical,KDE Plasma,DEB (apt),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,18.04bionic,2018-04-26,2021-04,Free,1700-1800,ISO,Graphical,KDE Plasma,DEB (apt),Fixed,LibreOffice,"i686, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,17.10artful,2017-10-19,2018-07,Free,1677-1705,ISO,Graphical,KDE Plasma,DEB (apt),Fixed,LibreOffice,"i686, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,17.04zesty,2017-04-13,2018-01,Free,1653-1678,ISO,Graphical,KDE Plasma,DEB (apt),Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,16.10yakkety,2016-10-13,2017-07,Free,,ISO,Graphical,KDE Plasma,DEB (apt),Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,16.04xenial,2016-04-21,2019-04,Free,1450-1469,ISO,Graphical,KDE Plasma,DEB (apt),Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,15.10wily,2015-10-22,2016-07,Free,,ISO,Graphical,KDE Plasma,DEB,Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,15.04vivid,2015-04-27,2016-01,Free,,ISO,Graphical,KDE Plasma,DEB,Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,14.10utopic,2014-10-23,2015-07,Free,,ISO,Graphical,KDE,DEB,Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,14.04trusty,2014-04-17,2019-04,Free,,ISO,Graphical,KDE,DEB,Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,13.10saucy,2013-10-17,,Free,,ISO,Graphical,KDE,DEB,Fixed,LibreOffice,"i386, x86_64, powerpc",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,13.04raring,2013-04-25,,Free,,ISO,Graphical,KDE,DEB,Fixed,LibreOffice,"armhf, i386, powerpc, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,12.10quantal,2012-10-18,,Free,,ISO,Graphical,KDE,DEB,Fixed,LibreOffice,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,12.04precise,2012-04-26,,Free,,ISO,Graphical,KDE,DEB,Fixed,LibreOffice,"i386, powerpc, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,11.10oneiric,2011-10-13,,Free,,ISO,Graphical,KDE,DEB,Fixed,LibreOffice,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,11.04natty,2011-04-28,,Free,,ISO,Graphical,KDE,DEB,Fixed,LibreOffice,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,10.10maverick,2010-10-10,,Free,,ISO,Graphical,KDE,DEB,Fixed,OO.o,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,10.04lucid,2010-04-29,,Free,,ISO,Graphical,KDE,DEB,Fixed,OO.o,"i386, x86_64",Upstart,"ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,9.10karmic,2009-10-29,,Free,,ISO,Graphical,KDE,DEB,Fixed,OO.o,"i386, x86_64",Upstart,"ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,9.04jaunty,2009-04-23,,Free,,ISO,Graphical,KDE,DEB,Fixed,OO.o,"i386, x86_64",Upstart,"ext3, ext4, JFS, ReiserFS, XFS",Yes
kubuntu,8.10intrepid,2008-10-30,,Free,,ISO,Graphical,KDE,DEB,Fixed,OO.o,"i386, x86_64",Upstart,"ext3, JFS, ReiserFS, XFS",Yes
kubuntu,8.04hardy,2008-04-24,,Free,,ISO,Graphical,KDE,DEB,Fixed,OO.o,"i386, x86_64",Upstart,"ext3, JFS, ReiserFS, XFS",Yes
kubuntu,7.10gutsy,2007-10-18,,Free,,ISO,Graphical,KDE,DEB,Fixed,OO.o,"i386, x86_64",Upstart,"ext3, JFS, ReiserFS, XFS",Yes
kubuntu,7.04feisty,2007-04-19,,Free,,ISO,Graphical,KDE,DEB,Fixed,OO.o,"i386, x86_64",Upstart,"ext3, JFS, ReiserFS, XFS",Yes
kubuntu,6.10edgy,2006-10-26,,Free,,ISO,Graphical,KDE,DEB,Fixed,OO.o,"i386, x86_64, ppc",Upstart,"ext3, JFS, ReiserFS, XFS",Yes
kubuntu,6.06dapper,2006-06-01,,Free,,ISO,Graphical,KDE,DEB,Fixed,OO.o,"i386, x86_64, ppc",SysV,"ext3, JFS, ReiserFS, XFS",Yes
kubuntu,5.10breezy,2005-10-13,,Free,,ISO,Text mode,KDE,DEB,Fixed,OO.o,"i386, x86_64, ppc",SysV,"ext3, JFS, ReiserFS, XFS",Yes
kubuntu,5.04hoary,2005-03-30,,Free,,ISO,Text mode,KDE,DEB,Fixed,OO.o,"i386, x86_64, ppc",SysV,"ext3, JFS, ReiserFS, XFS",Yes
kubuntu,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
parrot,4.10,2020-08-17,,Free,1600-4000,ISO,,"KDE Plasma, MATE",DEB,Fixed,LibreOffice,x86_64,systemd,"ext3, ext4",en
parrot,4.7,2019-09-19,,Free,1800-4200,ISO,,"KDE Plasma, MATE",DEB,Fixed,LibreOffice,x86_64,systemd,"ext3, ext4",en
parrot,3.11,2018-01-28,,Free,1500-3700,ISO,,MATE,DEB,Fixed,GOffice,"i686, x86_64",systemd,"ext3, ext4",en
parrot,3.7,2017-07-11,,Free,1400-3800,ISO,,MATE,DEB,Fixed,GOffice,"i686, x86_64",systemd,"ext3, ext4",en
parrot,3.0.1,2016-06-18,,Free,,ISO,,MATE,DEB,Fixed,"GOffice, LibreOffice","i686, x86_64",SysV,"ext3, ext4",en
parrot,2.2.1,2016-05-16,,Free,,ISO,,MATE,DEB,Fixed,GOffice,"i686, x86_64",SysV,"ext3, ext4",en
endless,3.9.0,2020-11-09,,Free,2600-17000,"IMG, ISO, OVA",Graphical,EOS Shell (GNOME fork),Flatpak,Fixed,--,x86_64,systemd,ext4,yes
endless,3.8.7,2020-10-07,,Free,2100-17000,"IMG, ISO, OVA",Graphical,EOS Shell (GNOME fork),Flatpak,Fixed,--,x86_64,systemd,ext4,yes
endless,3.5.8,2019-04-08,,Free,1700-17000,"IMG, ISO",Graphical,EOS Shell (GNOME fork),Flatpak,Fixed,--,x86_64,systemd,ext4,yes
bluestar,5.9.11,2020-12-06,,Free,3200-3300,ISO,Graphical,KDE Plasma,Pacman,Rolling,OO.o,x86_64,systemd,"ext3, ext4",Yes
bluestar,5.4.2,2019-12-12,,Free,3000-3100,ISO,Graphical,KDE Plasma,Pacman,Rolling,OO.o,x86_64,systemd,"ext3, ext4",Yes
bluestar,4.19.11,2018-12-23,,Free,2400-2600,ISO,Graphical,KDE Plasma,Pacman,Rolling,OO.o,x86_64,systemd,"ext3, ext4",Yes
bluestar,4.14.3,2017-12-05,,Free,2400-2600,ISO,Graphical,KDE Plasma,Pacman,Rolling,LibreOffice,x86_64,systemd,"ext3, ext4",Yes
bluestar,4.8.4,2016-10-27,,Free,,ISO,Graphical,KDE Plasma,Pacman,Rolling,LibreOffice,"i686, x86_64",systemd,"ext3, ext4",Yes
devuan,unstableceres,2020-12-12,,Free,,DEB,Graphical,"Cinnamon, LXQt, KDE Plasma, MATE, Xfce",DEB,Rolling,"GOffice, LibreOffice","arm64, armel, armhf, i386, ppc64el, x86_64",SysV,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
devuan,testingchimaera,2020-12-12,,Free,,DEB,Graphical,Xfce,DEB,Semi-Rolling,"GOffice, LibreOffice","arm64, armel, armhf, i386, ppc64el, x86_64",SysV,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
devuan,3.0.0beowulf,2020-06-02,,Free,300-3700,DEB,Graphical,Xfce,DEB,Semi-Rolling,LibreOffice,"arm64, armel, armhf, i386, ppc64el, x86_64",SysV,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
devuan,2.1ascii,2019-11-25,,Free,200-4500,ISO,Graphical,Xfce,DEB,Fixed,LibreOffice,"armhf, i386, x86_64",SysV,"ext3, ext4",Yes
devuan,1.0.0jessie,2017-05-25,2020-06,Free,,ISO,Graphical,Xfce,DEB,Fixed,"GOffice, LibreOffice","armhf, i386, x86_64",SysV,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
void,20191109,2019-11-13,,Free,300-800,ISO,Text mode,"Cinnamon, Enlightenment, LXDE, LXQt, MATE, Xfce",XBPS,Rolling,--,"armv6, armv7, i686, x86_64",runit,"btrfs, ext3, ext4, xfs",
void,20181111,2018-11-12,,Free,300-800,ISO,Text mode,"Cinnamon, Enlightenment, LXDE, LXQt, MATE, Xfce",XBPS,Rolling,--,"armv6, armv7, i686, x86_64",runit,"btrfs, ext3, ext4, xfs",
void,20171007,2017-10-07,,Free,70-700,ISO,Text mode,"Cinnamon, Enlightenment, LXDE, LXQt, Xfce",XBPS,Rolling,--,"armv6, armv7, i686, x86_64",runit,"btrfs, ext3, ext4, xfs",
void,20150221,2015-02-21,,Free,70-700,ISO,Text mode,"Cinnamon, Enlightenment, MATE, Xfce",XBPS,Rolling,--,"armv6, armv7, i686, x86_64",runit,"btrfs, ext3, ext4, xfs",
ubuntumate,20.10groovy,2020-10-22,2021-07,Free,2500-2600,ISO,Graphical,MATE,"DEB (apt), snap",Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,20.04focal,2020-04-23,2023-04,Free,2200-2300,ISO,Graphical,MATE,"DEB (apt), snap",Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,19.10eoan,2019-10-17,2020-07,Free,2100-2200,ISO,Graphical,MATE,"DEB (apt), snap",Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,19.04disco,2019-04-18,2020-01,Free,2000-2100,ISO,Graphical,MATE,"DEB (apt), snap",Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,18.10cosmic,2018-10-18,2019-07,Free,2000-2100,ISO,Graphical,MATE,"DEB (apt), snap",Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,18.04bionic,2018-04-26,2021-04,Free,1900-2000,ISO,Graphical,MATE,"DEB (apt), snap",Fixed,LibreOffice,"i686, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,17.10artful,2017-10-19,2018-07,Free,1707-1716,ISO,Graphical,MATE,"DEB (apt), snap",Fixed,LibreOffice,"i686, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,17.04zesty,2017-04-13,2018-01,Free,1614-1630,ISO,Graphical,MATE,"DEB (apt), snap",Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,16.10yakkety,2016-10-13,2017-07,Free,,ISO,Graphical,MATE,"DEB (apt), snap",Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,16.04xenial,2016-04-21,2019-04,Free,1560-1647,ISO,Graphical,MATE,"DEB (apt), snap",Fixed,LibreOffice,"armhf, i386, powerpc, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,15.10wily,2015-10-22,2016-07,Free,,ISO,Graphical,MATE,DEB,Fixed,LibreOffice,"armhf, i386, powerpc, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,15.04vivid,2015-04-23,2016-01,Free,,ISO,Graphical,MATE,DEB,Fixed,LibreOffice,"armhf, i386, powerpc, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,14.10,2014-10-23,,Free,,ISO,Graphical,MATE,DEB,Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,14.04.2,2015-03-23,,Free,,ISO,Graphical,MATE,DEB,Fixed,LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
ubuntumate,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
kaos,2020.11,2020-11-21,,Free,1800-1900,ISO,Graphical,KDE Plasma,Pacman,Rolling,LibreOffice,x86_64,systemd,,"de, en, es, fr"
kaos,2019.10,2019-10-31,,Free,2100-2200,ISO,Graphical,KDE Plasma,Pacman,Rolling,Calligra,x86_64,systemd,,"de, en, es, fr"
kaos,2018.12,2018-12-28,,Free,1900-2000,ISO,Graphical,KDE Plasma,Pacman,Rolling,Calligra,x86_64,systemd,,"de, en, es, fr"
kaos,2017.11,2017-11-14,,Free,1700-1800,ISO,Graphical,KDE Plasma,Pacman,Rolling,Calligra,x86_64,systemd,,"de, en, es, fr"
kaos,2016.11,2016-11-07,,Free,,ISO,Graphical,KDE Plasma,Pacman,Rolling,Calligra,x86_64,systemd,,"de, en, es, fr"
kaos,2015.11,2015-11-24,,Free,,ISO,Graphical,KDE Plasma,Pacman,Rolling,Calligra,x86_64,systemd,,"de, en, es, fr"
kaos,2014.12,2014-12-26,,Free,,ISO,Graphical,KDE,Pacman,Rolling,Calligra,x86_64,systemd,,"de, en, es, fr"
kaos,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
gecko,999.201205,2020-12-11,,Free,1000-1500,ISO,Graphical,"Budgie, Cinnamon, GNOME, IceWM, KDE Plasma, LXQt, MATE, Pantheon, Xfce",RPM (zypper),Rolling,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4",
gecko,152,2020-12-11,,Free,900-1400,ISO,Graphical,"Cinnamon, GNOME, IceWM, KDE Plasma, LXQt, MATE, Xfce",RPM (zypper),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4",
gecko,150,2018-06-08,,Free,900-1200,ISO,Graphical,"Cinnamon, GNOME, KDE Plasma, LXQt, MATE, Xfce",RPM (zypper),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4",
gecko,423,2018-01-05,,Free,700-1100,ISO,Graphical,"Cinnamon, GNOME, KDE Plasma, LXQt, MATE, Openbox, Xfce",RPM (zypper),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4",
gecko,422,2016-12-13,,Free,900-1100,ISO,Graphical,"Cinnamon, GNOME, KDE Plasma, MATE",RPM (zypper),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4",
reactos,0.4.13,2020-04-09,,Free,78-110,ISO,,ReactOS Explorer,,Fixed,--,"i386, x86_64",other,--,en
reactos,0.3.17,2014-11-05,,Free,,ISO,,ReactOS Explorer,,Fixed,--,"i386, x86_64",other,--,en
gentoo,unstable,2020-12-12,,Free,,Packages,Text mode,--,SRC (Portage),Rolling,"GOffice, Calligra, LibreOffice","x86, alpha, amd64, arm, hppa, ia64, mips, ppc, ppc64, sparc",OpenRC,"ext4, ext3, JFS, ReiserFS, XFS",Yes
gentoo,stable,2020-12-12,,Free,2824-2824,Packages,Text mode,--,SRC (Portage),Rolling,"GOffice, Calligra, LibreOffice","x86, alpha, amd64, arm, hppa, ia64, mips, ppc, ppc64, sparc",OpenRC,"ext3, ext4, JFS, ReiserFS, XFS",Yes
gentoo,20160514,2016-05-27,,Free,,Packages,Text mode,KDE,SRC (Portage),Rolling,"GOffice, LibreOffice","x86, alpha, amd64, arm, hppa, ia64, mips, ppc, ppc64, sparc",OpenRC,"ext3, ext4, JFS, ReiserFS, XFS",Yes
gentoo,20140826,2014-09-04,,Free,,ISO,Text mode,KDE,SRC (Portage),Rolling,"GOffice, LibreOffice","x86, x86_64",OpenRC,"ext3, ext4, JFS, ReiserFS, XFS",Yes
gentoo,20121221,2012-12-21,,Free,,ISO,Text mode,KDE,SRC (Portage),Rolling,"Calligra, LibreOffice","x86, x86_64",OpenRC,"ext3, ext4, JFS, ReiserFS, XFS",Yes
gentoo,12.1,2012-04-01,,Free,,ISO,Text mode,KDE,SRC (Portage),Rolling,"GOffice, KOffice, LibreOffice","x86, x86_64",OpenRC,"ext3, ext4, JFS, ReiserFS, XFS",Yes
gentoo,12.0,2012-01-02,,Free,,ISO,Text mode,KDE,SRC (Portage),Rolling,"KOffice, LibreOffice","x86, x86_64",OpenRC,"ext3, ext4, JFS, ReiserFS, XFS",Yes
